name,category,subtypes,phone,website,address,street,city,state,postal_code,country,country_code,rating,reviews,business_status,working_hours,description,about,latitude,longitude,place_id,google_id,domain,email,company_instagram,company_facebook,booking_appointment_link,verified,photos_count,reviews_per_score_5,reviews_per_score_4,services
Stittsville Health & Wellness,Naturopathic practitioner,"Naturopathic practitioner, Alternative medicine practitioner, Holistic medicine practitioner, Mental health service, Weight loss service",+1 613-791-7429,http://www.stittsvillehealth.com/,"1501 Stittsville Main St, Stittsville, ON K2S 1V5",1501 Stittsville Main St,Stittsville,Ontario,K2S 1V5,Canada,CA,4.9,100,OPERATIONAL,"{""Monday"": [""9a.m.-6p.m.""], ""Tuesday"": [""Closed""], ""Wednesday"": [""9a.m.-6p.m.""], ""Thursday"": [""9a.m.-6p.m.""], ""Friday"": [""9a.m.-6p.m.""], ""Saturday"": [""Closed""], ""Sunday"": [""Closed""]}",,"{""Service options"": {""Language assistance"": ""Arabic, English""}, ""Accessibility"": {""Wheelchair-accessible parking lot"": true}, ""Amenities"": {""Washroom"": true}, ""Planning"": {""Appointments recommended"": true}, ""Payments"": {""Credit cards"": true, ""Debit cards"": true, ""NFC mobile payments"": true}}",45.25889,-75.920846,ChIJlb_uRqkFzkwRyZi6hW0xa5I,0x4cce05a946eebf95:0x926b316d85ba98c9,stittsvillehealth.com,admin@stittsvillehealth.com,https://instagram.com/dr_alami_nd,https://www.facebook.com/DrKarimAlami/,https://stittsvillehealth.janeapp.com/locations/stittsville-health-wellness/book?rwg_token=AFd1xnFgVcwWRO-0eOB6OIzAyCAfo-5lrcFzoHnxv8EF12IyguL0orO8amdWS1_qTpEKnzlbzhY1UXo7ZRP9rIn4j3TeJai4rCwcT3haCUbvwdky91G1oFo%3D,True,27,98,0,iv_therapy
"Dr. Aminder Singh, ND Naturopathic Doctor in Winnipeg, MB",Naturopathic practitioner,Naturopathic practitioner,+1 204-943-6079,http://doctorsingh.ca/,"1200 Waverley St #7, Winnipeg, MB R3T 0P4",1200 Waverley St #7,Winnipeg,Manitoba,R3T 0P4,Canada,CA,5,21,OPERATIONAL,"{""Monday"": [""9a.m.-5p.m.""], ""Tuesday"": [""9a.m.-8p.m.""], ""Wednesday"": [""9a.m.-8p.m.""], ""Thursday"": [""9a.m.-5p.m.""], ""Friday"": [""9a.m.-5p.m.""], ""Saturday"": [""9:30a.m.-4p.m.""], ""Sunday"": [""Closed""]}",,"{""Accessibility"": {""Wheelchair-accessible entrance"": true, ""Wheelchair-accessible parking lot"": true, ""Wheelchair-accessible washroom"": true}, ""Amenities"": {""Washroom"": true}, ""Planning"": {""Appointments recommended"": true}, ""Payments"": {""Credit cards"": true, ""Debit cards"": true}}",49.8343948,-97.1797987,ChIJhQu8vKt16lIRZh8D0rdTkSY,0x52ea75abbcbc0b85:0x269153b7d2031f66,doctorsingh.ca,doctorsinghnd@gmail.com,,,,True,2,21,0,iv_therapy
Dr. Ashley Cassan ND,Naturopathic practitioner,"Naturopathic practitioner, Holistic medicine practitioner",+1 204-898-3130,http://www.drcassan.com/,"1108 Corydon Ave, Winnipeg, MB R3M 0Y9",1108 Corydon Ave,Winnipeg,Manitoba,R3M 0Y9,Canada,CA,4.8,24,OPERATIONAL,"{""Monday"": [""Closed""], ""Tuesday"": [""Closed""], ""Wednesday"": [""1-7p.m.""], ""Thursday"": [""12-7p.m.""], ""Friday"": [""9a.m.-5p.m.""], ""Saturday"": [""10a.m.-4p.m.""], ""Sunday"": [""Closed""]}",,"{""From the business"": {""Identifies as women-owned"": true}, ""Accessibility"": {""Wheelchair-accessible entrance"": true, ""Wheelchair-accessible washroom"": true}, ""Amenities"": {""Gender-neutral washroom"": true, ""Washroom"": true}, ""Crowd"": {""LGBTQ+ friendly"": true}, ""Planning"": {""Appointments recommended"": true}, ""Payments"": {""Credit cards"": true, ""Debit cards"": true, ""NFC mobile payments"": true}, ""Other"": {""LGBTQ+ friendly"": true, ""Identifies as women-owned"": true}}",49.8659111,-97.1675596,ChIJQR40JNwN6lIRwR4eUx1gKow,0x52ea0ddc24341e41:0x8c2a601d531e1ec1,drcassan.com,info@drcassan.com,https://www.instagram.com/drashley.nd,https://www.facebook.com/ashleycassan1,https://drcassan.com/bookappointment,True,1,23,0,iv_therapy
"Sandra Murphy, Naturopathic Doctor",Naturopathic practitioner,Naturopathic practitioner,+1 902-431-5276,http://www.sandramurphynd.com/,"2526 Poplar St, Halifax, NS B3L 2Y8",2526 Poplar St,Halifax,Nova Scotia,B3L 2Y8,Canada,CA,5,12,OPERATIONAL,"{""Monday"": [""9:30a.m.-2:30p.m.""], ""Tuesday"": [""9:30a.m.-2:30p.m.""], ""Wednesday"": [""5-7p.m.""], ""Thursday"": [""9:30a.m.-2:30p.m.""], ""Friday"": [""9:30a.m.-2:30p.m.""], ""Saturday"": [""Closed""], ""Sunday"": [""Closed""]}",,"{""From the business"": {""Identifies as women-owned"": true}, ""Service options"": {""Language assistance"": ""English""}, ""Accessibility"": {""Wheelchair-accessible parking lot"": true, ""Assistive hearing loop"": false, ""Wheelchair accessible seating"": false, ""Wheelchair-accessible washroom"": false}, ""Amenities"": {""Washroom"": true}, ""Crowd"": {""LGBTQ+ friendly"": true, ""Transgender safe space"": true}, ""Planning"": {""Appointment required"": true, ""Appointments recommended"": true}, ""Payments"": {""Credit cards"": true, ""Debit cards"": true}, ""Children"": {""Nursing room"": true}, ""Parking"": {""Free street parking"": true, ""On-site parking"": true}, ""Other"": {""LGBTQ+ friendly"": true, ""Identifies as women-owned"": true}}",44.646313,-63.6057584,ChIJD7zK48QhWksRpYYHIH5bG8M,0x4b5a21c4e3cabc0f:0xc31b5b7e200786a5,sandramurphynd.com,smurmer@gmail.com,https://www.instagram.com/nurturetherapeutics,https://www.facebook.com/NDhalifax,http://www.calendly.com/sandramurphynd,True,13,12,0,"glutathione,hangover_iv,hydration,immune_iv,iv_therapy,myers_cocktail,vitamin_iv"
La Vie Health,Medical clinic,Medical clinic,+1 613-231-3666,https://www.laviehealth.com/%3Futm_source%3Dgoogle%26utm_medium%3Dorganic%26utm_campaign%3Dgmb,"100 Queen St Floor 9, Suit 940, Ottawa, ON K1P 5T8","100 Queen St Floor 9, Suit 940",Ottawa,Ontario,K1P 5T8,Canada,CA,4.9,250,OPERATIONAL,"{""Monday"": [""7a.m.-3p.m.""], ""Tuesday"": [""7a.m.-3p.m.""], ""Wednesday"": [""7a.m.-3p.m.""], ""Thursday"": [""7a.m.-3p.m.""], ""Friday"": [""7a.m.-3p.m.""], ""Saturday"": [""9a.m.-1p.m.""], ""Sunday"": [""Closed""]}",,"{""From the business"": {""Identifies as women-owned"": true}, ""Service options"": {""Language assistance"": ""Arabic, English, French, Russian""}, ""Accessibility"": {""Wheelchair accessible seating"": true, ""Wheelchair-accessible entrance"": true, ""Wheelchair-accessible parking lot"": true, ""Wheelchair-accessible washroom"": true}, ""Amenities"": {""Washroom"": true}, ""Crowd"": {""LGBTQ+ friendly"": true, ""Transgender safe space"": true}, ""Planning"": {""Appointment required"": true, ""Appointments recommended"": true}, ""Payments"": {""Credit cards"": true, ""Debit cards"": true}, ""Other"": {""LGBTQ+ friendly"": true, ""Identifies as women-owned"": true}}",45.4216952,-75.6974492,ChIJ44NzpJ0FzkwR9u8iJEInE_Y,0x4cce059da47383e3:0xf61327422422eff6,laviehealth.com,rsannoufi@laviehealth.com,,https://www.facebook.com/LaVieHealth,https://www.laviehealth.com/contact/,True,29,234,9,concierge
ExecHealth | Part of the WELL Health Medical & Longevity Network,Medical clinic,Medical clinic,+1 613-216-3932,https://welllongevity.ca/ottawa/exechealth/%3Futm_source%3Dgoogle%26utm_medium%3Dgmb%26utm_campaign%3Dottawa,"116 Albert St Suite 401, Ottawa, ON K1P 5G3",116 Albert St Suite 401,Ottawa,Ontario,K1P 5G3,Canada,CA,4,30,OPERATIONAL,"{""Monday"": [""8a.m.-5p.m.""], ""Tuesday"": [""8a.m.-5p.m.""], ""Wednesday"": [""8a.m.-5p.m.""], ""Thursday"": [""8a.m.-5p.m.""], ""Friday"": [""8a.m.-5p.m.""], ""Saturday"": [""Closed""], ""Sunday"": [""Closed""]}",,"{""Service options"": {""Onsite services"": true}, ""Accessibility"": {""Wheelchair-accessible entrance"": true, ""Wheelchair-accessible parking lot"": true, ""Wheelchair-accessible washroom"": true}, ""Amenities"": {""Gender-neutral washroom"": true, ""Washroom"": true}, ""Crowd"": {""LGBTQ+ friendly"": true, ""Transgender safe space"": true}, ""Planning"": {""Appointment required"": true, ""Appointments recommended"": true}, ""Payments"": {""Credit cards"": true, ""Debit cards"": true, ""NFC mobile payments"": true}, ""Other"": {""LGBTQ+ friendly"": true}}",45.4213722,-75.6967507,ChIJkzRnS1UEzkwR2i3w2yGloKM,0x4cce04554b673493:0xa3a0a521dbf02dda,welllongevity.ca,info@welllongevity.ca,,,,True,4,22,1,concierge
Yorkdale Wellness Clinic,Wellness center,Wellness center,+1 416-398-0372,http://www.yorkdalewellness.com/,"3500 Dufferin St #306, North York, ON M3K 1N2",3500 Dufferin St #306,North York,Ontario,M3K 1N2,Canada,CA,4.9,123,OPERATIONAL,"{""Monday"": [""9:30a.m.-6:30p.m.""], ""Tuesday"": [""9:30a.m.-6:30p.m.""], ""Wednesday"": [""9:30a.m.-6:30p.m.""], ""Thursday"": [""9:30a.m.-6:30p.m.""], ""Friday"": [""9:30a.m.-6:30p.m.""], ""Saturday"": [""9a.m.-4p.m.""], ""Sunday"": [""Closed""]}",,"{""Accessibility"": {""Wheelchair-accessible entrance"": true, ""Wheelchair-accessible parking lot"": true}, ""Payments"": {""Checks"": true, ""Credit cards"": true, ""Debit cards"": true, ""NFC mobile payments"": true}}",43.7293128,-79.4587554,ChIJv1bDzTEyK4gR9r1Gfq4OJAQ,0x882b3231cdc356bf:0x4240eae7e46bdf6,yorkdalewellness.com,info@yorkdalewellness.com,,http://www.facebook.com/yorkdalewellness,,True,16,120,1,"glutathione,hangover_iv,hydration,immune_iv,iv_therapy,myers_cocktail,vitamin_iv"
Summerhill Health Centre,Chiropractor,Chiropractor,+1 416-323-1077,http://www.summerhillhealth.com/,"1226 Yonge St, Toronto, ON M4T 1W3",1226 Yonge St,Toronto,Ontario,M4T 1W3,Canada,CA,4.9,40,OPERATIONAL,"{""Monday"": [""8a.m.-7p.m.""], ""Tuesday"": [""9:30a.m.-7p.m.""], ""Wednesday"": [""7a.m.-7p.m.""], ""Thursday"": [""9:30a.m.-7p.m.""], ""Friday"": [""7a.m.-7p.m.""], ""Saturday"": [""10a.m.-6p.m.""], ""Sunday"": [""Closed""]}",,"{""From the business"": {""Identifies as women-owned"": true}, ""Service options"": {""Language assistance"": ""English""}, ""Accessibility"": {""Wheelchair-accessible washroom"": false}, ""Amenities"": {""Gender-neutral washroom"": true, ""Washroom"": true}, ""Crowd"": {""LGBTQ+ friendly"": true, ""Transgender safe space"": true}, ""Planning"": {""Appointments recommended"": true}, ""Payments"": {""Credit cards"": true, ""Debit cards"": true, ""NFC mobile payments"": true}, ""Other"": {""LGBTQ+ friendly"": true, ""Identifies as women-owned"": true}}",43.6823129,-79.3919714,ChIJeT-Xh1czK4gRHuzPQr0qEAI,0x882b335787973f79:0x2102abd42cfec1e,summerhillhealth.com,info@summerhillhealth.com,https://www.instagram.com/summerhillhealthcentre,https://www.facebook.com/summerhillhealthcentre1989/,https://summerhillhealthcentre.janeapp.com/,True,10,38,1,"glutathione,hangover_iv,hydration,immune_iv,iv_therapy,myers_cocktail,vitamin_iv"
Men's Wellness Clinic,Psychotherapist,Psychotherapist,+1 416-834-2080,https://www.menswellnessclinic.ca/,"525 Adelaide St W, Toronto, ON M5V 0N7",525 Adelaide St W,Toronto,Ontario,M5V 0N7,Canada,CA,5,25,OPERATIONAL,"{""Monday"": [""9a.m.-7p.m.""], ""Tuesday"": [""9a.m.-7p.m.""], ""Wednesday"": [""9a.m.-7p.m.""], ""Thursday"": [""9a.m.-7p.m.""], ""Friday"": [""9a.m.-7p.m.""], ""Saturday"": [""9a.m.-5p.m.""], ""Sunday"": [""Closed""]}",,"{""Amenities"": {""Washroom"": true}, ""Planning"": {""Appointments recommended"": true}}",43.6452177,-79.4023557,ChIJ0eyw__41i44R1-79XNam_JM,0x8e8b35feffb0ecd1:0x93fca6d65cfdeed7,menswellnessclinic.ca,info@menswellnessclinic.ca,http://instagram.com/squarespace,http://facebook.com/squarespace,https://menswellnessclinic.janeapp.com/,True,4,25,0,"glutathione,hangover_iv,hydration,immune_iv,iv_therapy,myers_cocktail,vitamin_iv"
"Vivid Health Toronto - Dr. Danielle Gilas DC, Dr. Kim Callaghan ND, Dr. Anita Rajan DC",Chiropractor,"Chiropractor, Naturopathic practitioner",+1 647-478-1775,http://www.vividhealth.ca/,"2306 Bloor St W upper floor, Toronto, ON M6S 1P2",2306 Bloor St W upper floor,Toronto,Ontario,M6S 1P2,Canada,CA,4.9,29,OPERATIONAL,"{""Monday"": [""2-7p.m.""], ""Tuesday"": [""7:30a.m.-7p.m.""], ""Wednesday"": [""12:30-8p.m.""], ""Thursday"": [""2-7p.m.""], ""Friday"": [""7a.m.-6:30p.m.""], ""Saturday"": [""9-11a.m.""], ""Sunday"": [""Closed""]}",,"{""Accessibility"": {""Wheelchair-accessible entrance"": false}, ""Amenities"": {""Washroom"": true}, ""Planning"": {""Appointments recommended"": true}, ""Payments"": {""Credit cards"": true, ""Debit cards"": true, ""NFC mobile payments"": true}}",43.6505951,-79.479555,ChIJPb2Qroc2K4gRoBZVMtIV1pc,0x882b3687ae90bd3d:0x97d615d2325516a0,vividhealth.ca,info@vividhealth.ca,https://www.instagram.com/vividhealthtoronto,https://www.facebook.com/vividhealthtoronto/,https://vividhealth.janeapp.com/,True,15,28,0,"glutathione,hangover_iv,hydration,immune_iv,iv_therapy,myers_cocktail,vitamin_iv"
Holistic Connection - Registered Massage Therapy & Wellness Clinic,Wellness center,"Wellness center, Acupuncture clinic, Craniosacral therapy, Hypnotherapy service, Lymph drainage therapist, Massage therapist, Osteopath, Psychotherapist, Reiki therapist, Sports massage therapist",+1 416-504-9888,http://www.holisticconnection.ca/,"130 Spadina Ave. Suite 708, Toronto, ON M5V 2L4",130 Spadina Ave. Suite 708,Toronto,Ontario,M5V 2L4,Canada,CA,5,242,OPERATIONAL,"{""Monday"": [""10:30a.m.-7p.m.""], ""Tuesday"": [""10:30a.m.-7p.m.""], ""Wednesday"": [""10:30a.m.-7p.m.""], ""Thursday"": [""10:30a.m.-8p.m.""], ""Friday"": [""10:30a.m.-4:30p.m.""], ""Saturday"": [""10:30a.m.-4p.m.""], ""Sunday"": [""10a.m.-6p.m.""]}",,"{""Accessibility"": {""Wheelchair-accessible parking lot"": true}, ""Amenities"": {""Gender-neutral washroom"": true}, ""Crowd"": {""LGBTQ+ friendly"": true, ""Transgender safe space"": true}, ""Payments"": {""Credit cards"": true, ""Debit cards"": true, ""NFC mobile payments"": true}, ""Other"": {""LGBTQ+ friendly"": true}}",43.6474784,-79.3961992,ChIJx-1ogec1K4gR-tJi_xDvIqM,0x882b35e78168edc7:0xa322ef10ff62d2fa,holisticconnection.ca,chris@holisticconnection.ca,https://www.instagram.com/theholisticconnection,https://www.facebook.com/Holistic-Connection-755240491283594,https://holisticconnection.janeapp.com/,True,24,242,0,"glutathione,hangover_iv,hydration,immune_iv,iv_therapy,myers_cocktail,vitamin_iv"
Junction Health,Rehabilitation center,"Rehabilitation center, Chiropractor, Massage therapist, Naturopathic practitioner, Physiotherapist, Physiotherapy Center, Skin care clinic",+1 647-748-5433,http://www.junctionhealth.ca/,"2927 Dundas St W, Toronto, ON M6P 1Z1",2927 Dundas St W,Toronto,Ontario,M6P 1Z1,Canada,CA,4.8,77,OPERATIONAL,"{""Monday"": [""12-7:30p.m.""], ""Tuesday"": [""12-7:30p.m.""], ""Wednesday"": [""12-7:30p.m.""], ""Thursday"": [""12-7:30p.m.""], ""Friday"": [""Closed""], ""Saturday"": [""10a.m.-3p.m.""], ""Sunday"": [""Closed""]}",,"{""Accessibility"": {""Wheelchair-accessible entrance"": true, ""Wheelchair-accessible parking lot"": true, ""Wheelchair-accessible washroom"": true}, ""Parking"": {""Free street parking"": true, ""Paid parking lot"": true, ""Paid street parking"": true}}",43.6653307,-79.4669983,ChIJB5zUtyE0K4gRQUJpPd7dmBA,0x882b3421b7d49c07:0x1098ddde3d694241,junctionhealth.ca,anafurda@yahoo.ca,,https://www.facebook.com/junctionhealth,http://junctionhealth.ca/main/contact/,True,26,73,0,"hydration,iv_therapy,vitamin_iv"
Forces of Nature,Naturopathic practitioner,"Naturopathic practitioner, Acupuncture clinic, Alternative medicine practitioner",+1 416-481-0222,https://forcesofnature.ca/,"568 St Clair Ave W, Toronto, ON M6C 1A5",568 St Clair Ave W,Toronto,Ontario,M6C 1A5,Canada,CA,5,20,OPERATIONAL,"{""Monday"": [""11a.m.-7p.m.""], ""Tuesday"": [""11a.m.-7p.m.""], ""Wednesday"": [""Closed""], ""Thursday"": [""Closed""], ""Friday"": [""11a.m.-7p.m.""], ""Saturday"": [""10a.m.-6p.m.""], ""Sunday"": [""Closed""]}",,"{""From the business"": {""Identifies as women-owned"": true}, ""Accessibility"": {""Wheelchair-accessible washroom"": true}, ""Amenities"": {""Washroom"": true}, ""Planning"": {""Appointments recommended"": true}, ""Payments"": {""Credit cards"": true, ""Debit cards"": true}, ""Other"": {""Identifies as women-owned"": true}}",43.6826143,-79.4218119,ChIJz35nuSMzK4gRf18zdBenX9M,0x882b3323b9677ecf:0xd35fa71774335f7f,forcesofnature.ca,pfranknd@forcesofnature.ca,,https://www.facebook.com/DrPamelaTorontoNaturopath,https://forcesofnature.janeapp.com/locations/forces-of-nature-wellness-clinic/book?rwg_token=AFd1xnFyhfgXFsaCp2nXbZYjUsIOlxrf8n2RjMZOl6bB3YfeBHD-jFBxComRNszZTxrmj61riD8bLORyNJGPrZbTnrL26hfIzQ%3D%3D,True,31,19,1,"glutathione,hydration,immune_iv,iv_therapy,myers_cocktail,vitamin_iv"
Ohana Wellness Clinic,Wellness center,"Wellness center, Acupuncturist, Chiropractor, Craniosacral therapy, Family counselor, Naturopathic practitioner, Osteopath, Physiotherapist, Psychotherapist, Sports massage therapist",+1 416-820-8588,https://www.ohanawellnessclinic.com/,"2315 Bloor St W, Toronto, ON M6S 1P1",2315 Bloor St W,Toronto,Ontario,M6S 1P1,Canada,CA,4.8,76,OPERATIONAL,"{""Monday"": [""8a.m.-8p.m.""], ""Tuesday"": [""7:30a.m.-8p.m.""], ""Wednesday"": [""8a.m.-8p.m.""], ""Thursday"": [""8a.m.-8p.m.""], ""Friday"": [""8a.m.-8p.m.""], ""Saturday"": [""8a.m.-3p.m.""], ""Sunday"": [""11a.m.-5p.m.""]}",,"{""From the business"": {""Identifies as women-owned"": true}, ""Service options"": {""Onsite services"": true, ""Language assistance"": ""English, French, German, Spanish, Ukrainian""}, ""Accessibility"": {""Wheelchair-accessible entrance"": true, ""Wheelchair-accessible washroom"": true}, ""Amenities"": {""Gender-neutral washroom"": true}, ""Crowd"": {""LGBTQ+ friendly"": true, ""Transgender safe space"": true}, ""Payments"": {""Credit cards"": true, ""Debit cards"": true, ""NFC mobile payments"": true}, ""Other"": {""LGBTQ+ friendly"": true, ""Identifies as women-owned"": true}}",43.6501823,-79.4797426,ChIJS_ZmvIc2K4gRb6JGRzHrpy0,0x882b3687bc66f64b:0x2da7eb314746a26f,ohanawellnessclinic.com,info@ohanawellnessclinic.com,,https://www.facebook.com/ohanawellnessclinic,https://ohanawellnessclinic.janeapp.com/,True,39,69,4,"glutathione,hangover_iv,hydration,immune_iv,iv_therapy,myers_cocktail,vitamin_iv"
"b-Stretched Queen West - Physio, Chiro, Acu, Massage, Exercise, Stretch Therapy",Physical therapist,"Chiropractor, Acupuncturist, Physiotherapist, Massage therapist, Osteopath, Personal trainer",+1 416-901-0106,https://www.bstretched.com/contact,"761 Queen St W, Toronto, ON M6J 1G1",761 Queen St W,Toronto,Ontario,M6J 1G1,Canada,CA,4.9,131,OPERATIONAL,"{""Monday"": [""9a.m.-7p.m.""], ""Tuesday"": [""11a.m.-7p.m.""], ""Wednesday"": [""8a.m.-9p.m.""], ""Thursday"": [""9a.m.-7p.m.""], ""Friday"": [""9a.m.-6p.m.""], ""Saturday"": [""8:30a.m.-8p.m.""], ""Sunday"": [""9a.m.-7:30p.m.""]}",,"{""Accessibility"": {""Wheelchair-accessible entrance"": false}, ""Amenities"": {""Washroom"": true}, ""Crowd"": {""LGBTQ+ friendly"": true}, ""Planning"": {""Appointment required"": true, ""Appointments recommended"": true}, ""Payments"": {""Credit cards"": true, ""Debit cards"": true, ""NFC mobile payments"": true}, ""Parking"": {""Free street parking"": true}, ""Other"": {""LGBTQ+ friendly"": true}}",43.6463512,-79.4076797,ChIJyZKdmcE1K4gRPz2cdH9_IH0,0x882b35c1999d92c9:0x7d207f7f749c3d3f,bstretched.com,info@bstretched.com,https://www.instagram.com/bstretched,https://www.facebook.com/bstretched/,https://bstretchedqueenwest.janeapp.com/,True,18,126,2,iv_therapy
HealthOne Rehab The Well,Physical therapist,"Physiotherapist, Chiropractor, Kinesiologist, Massage therapist, Orthopedic clinic, Osteopath, Physical fitness program, Sports medicine physician",+1 647-925-6004,https://healthone.ca/the-well/rehab-tw/%3Futm_source%3Dgoogle%26utm_medium%3Dlocal%26utm_campaign%3Dthewell,"486 Front St W Lower Ground, Unit 14, Toronto, ON M5V 0V2","486 Front St W Lower Ground, Unit 14",Toronto,Ontario,M5V 0V2,Canada,CA,4.6,55,OPERATIONAL,"{""Monday"": [""9a.m.-8p.m.""], ""Tuesday"": [""9a.m.-8p.m.""], ""Wednesday"": [""9a.m.-8p.m.""], ""Thursday"": [""8a.m.-8p.m.""], ""Friday"": [""8a.m.-6p.m.""], ""Saturday"": [""9a.m.-5p.m.""], ""Sunday"": [""9a.m.-4p.m.""]}",,"{""Service options"": {""Onsite services"": true}, ""Accessibility"": {""Wheelchair accessible seating"": true, ""Wheelchair-accessible parking lot"": true, ""Wheelchair-accessible washroom"": true}, ""Amenities"": {""Gender-neutral washroom"": true, ""Washroom"": true}, ""Crowd"": {""LGBTQ+ friendly"": true, ""Transgender safe space"": true}, ""Planning"": {""Appointment required"": true, ""Appointments recommended"": true}, ""Payments"": {""Credit cards"": true, ""Debit cards"": true, ""NFC mobile payments"": true}, ""Parking"": {""On-site parking"": true, ""Paid parking garage"": true, ""Paid parking lot"": true, ""Paid street parking"": true}, ""Other"": {""LGBTQ+ friendly"": true}}",43.6426201,-79.3948877,ChIJBzODElo1K4gRFwLmjh6SubE,0x882b355a12833307:0xb1b9921e8ee60217,healthone.ca,inquiries@healthone.ca,https://www.instagram.com/healthoneto,https://www.facebook.com/HealthOneTO/,https://healthone.janeapp.com/locations/the-well-rehab/book,True,56,49,0,"glutathione,hangover_iv,hydration,immune_iv,iv_therapy,myers_cocktail,vitamin_iv"
Bayview Village Wellness Centre,Chiropractor,"Chiropractor, Acupuncture clinic, Massage therapist, Naturopathic practitioner, Physiotherapist",+1 416-221-7724,https://www.bayviewwellness.com/,"2901 Bayview Ave Suite 201, North York, ON M2K 1E6",2901 Bayview Ave Suite 201,CA,Ontario,M2K 1E6,Canada,CA,4.7,335,OPERATIONAL,"{""Monday"": [""9a.m.-7p.m.""], ""Tuesday"": [""7a.m.-7p.m.""], ""Wednesday"": [""7a.m.-7p.m.""], ""Thursday"": [""9a.m.-7p.m.""], ""Friday"": [""7a.m.-7p.m.""], ""Saturday"": [""8a.m.-4p.m.""], ""Sunday"": [""10:30a.m.-5:30p.m.""]}",,"{""Service options"": {""Onsite services"": true}, ""Accessibility"": {""Wheelchair-accessible entrance"": true, ""Wheelchair-accessible parking lot"": true, ""Wheelchair-accessible washroom"": true}, ""Amenities"": {""Washroom"": true}, ""Planning"": {""Appointment required"": true, ""Appointments recommended"": true}, ""Payments"": {""Credit cards"": true, ""Debit cards"": true, ""NFC mobile payments"": true}}",43.769662,-79.3845469,ChIJIZb_IEktK4gRnMo4UH7W-iE,0x882b2d4920ff9621:0x21fad67e5038ca9c,bayviewwellness.com,carina@bayvieellness.com,https://www.instagram.com/bayviewvillagewellness,https://www.facebook.com/Bayview.Village.Chiropractic.And.Massage,https://www.bayviewwellness.com/?cc=book&utm_source=GMB_Listing&utm_medium=organic&utm_campaign=Appointment_GMB,True,50,296,18,"glutathione,hangover_iv,hydration,immune_iv,iv_therapy,myers_cocktail,vitamin_iv"
